userId,displayName,userUrl,joinDate,joinTime,comp_tier,dataset_tier,notebook_tier,discuss_tier,final_tier,comp_currentRanking,dataset_currentRanking,notebook_currentRanking,discuss_currentRanking,comp_points,dataset_points,notebook_points,discuss_points,comp_GoldMedals,comp_SilverMedals,comp_BronzeMedals,dataset_GoldMedals,dataset_SilverMedals,dataset_BronzeMedals,notebook_GoldMedals,notebook_SilverMedals,notebook_BronzeMedals,discuss_GoldMedals,discuss_SilverMedals,discuss_BronzeMedals
712087,See--,/seesee,11-09-2016,09:11.5,2,Unranked,3,3,2,111,Unranked,1061,1041,38460,Unranked,86,69,3,17,8,Unranked,Unranked,Unranked,5,3,0,9,13,99
666918,alijs,/alijs1,20-07-2016,49:51.2,1,Unranked,3,3,1,112,Unranked,1762,443,38331,Unranked,51,172,9,16,11,Unranked,Unranked,Unranked,1,6,4,26,23,127
2558139,Saber,/yzheng21,29-11-2018,23:22.7,2,Unranked,Unranked,Unranked,2,113,Unranked,Unranked,Unranked,38073,Unranked,Unranked,Unranked,3,3,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
8305527,Ria~,/emiria,08-09-2021,10:26.3,2,Unranked,Unranked,Unranked,2,114,Unranked,Unranked,Unranked,37927,Unranked,Unranked,Unranked,2,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1485607,kibuna,/kibuna,10-12-2017,27:38.0,2,Unranked,Unranked,Unranked,2,115,Unranked,Unranked,Unranked,37770,Unranked,Unranked,Unranked,4,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
461723,ZFTurbo,/zfturbo,08-11-2015,25:50.4,1,Unranked,2,2,1,116,Unranked,1157,653,37740,Unranked,79,114,24,25,10,Unranked,Unranked,Unranked,9,16,13,27,26,160
1829450,Kha Vo,/khahuras,17-04-2018,43:27.0,2,Unranked,3,2,2,117,Unranked,2697,206,37681,Unranked,28,336,8,10,0,Unranked,Unranked,Unranked,0,7,0,34,51,407
2326925,IsaiahP,/pressman1,05-10-2018,33:19.8,2,Unranked,Unranked,3,2,118,Unranked,Unranked,322,37629,Unranked,Unranked,224,2,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,8,8,70
1212661,Iafoss,/iafoss,12-08-2017,53:21.0,1,2,1,2,1,119,214,98,130,37020,68,646,508,6,13,4,1,5,5,19,2,9,29,39,481
1112321,bomac1,/bomac1,06-06-2017,26:55.3,2,Unranked,Unranked,Unranked,2,120,Unranked,Unranked,Unranked,36810,Unranked,Unranked,Unranked,2,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2626211,Andrij,/aikhmelnytskyy,18-12-2018,44:31.3,2,Unranked,3,3,2,121,Unranked,258,223,36680,Unranked,304,320,1,2,13,Unranked,Unranked,Unranked,4,1,7,11,15,138
3009367,fantastic_hirarin,/hiraiitsuki,29-03-2019,06:46.4,2,Unranked,Unranked,Unranked,2,122,Unranked,Unranked,Unranked,36660,Unranked,Unranked,Unranked,3,5,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
459771,poteman,/poteman,05-11-2015,46:26.4,2,Unranked,3,3,2,123,Unranked,1044,308,36648,Unranked,88,233,7,16,10,Unranked,Unranked,Unranked,1,1,6,14,8,36
1516970,Gleb,/bakeryproducts,26-12-2017,12:17.5,2,Unranked,Unranked,3,2,124,Unranked,Unranked,248,36639,Unranked,Unranked,284,3,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,7,7,55
1201725,AkiraIshikawa,/akiraishikawa,05-08-2017,53:07.9,3,Unranked,Unranked,Unranked,3,125,Unranked,Unranked,Unranked,36389,Unranked,Unranked,Unranked,0,6,9,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1625743,kambehmw,/kanbehmw,10-02-2018,44:21.6,2,Unranked,Unranked,Unranked,2,126,Unranked,Unranked,Unranked,36280,Unranked,Unranked,Unranked,1,9,5,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
379255,Antonio Marin,/amezet,07-07-2015,09:25.9,2,Unranked,Unranked,Unranked,2,127,Unranked,Unranked,Unranked,36234,Unranked,Unranked,Unranked,1,8,13,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5168115,sin,/underwearfitting,26-05-2020,37:39.5,1,Unranked,3,3,1,128,Unranked,229,230,36195,Unranked,333,304,5,7,6,Unranked,Unranked,Unranked,6,2,5,15,25,215
4470174,realsleim,/realsleim,10-02-2020,51:36.0,2,Unranked,Unranked,Unranked,2,129,Unranked,Unranked,Unranked,36054,Unranked,Unranked,Unranked,3,2,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1057275,Inoichan,/inoueu1,04-05-2017,35:27.5,1,Unranked,Unranked,Unranked,1,130,Unranked,Unranked,Unranked,35893,Unranked,Unranked,Unranked,5,6,8,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1192776,YuryBolkonsky,/bolkonsky,30-07-2017,15:03.5,1,Unranked,Unranked,Unranked,1,131,Unranked,Unranked,Unranked,35798,Unranked,Unranked,Unranked,8,22,10,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1975267,Shuntaro Tanaka,/shuntarotanaka,08-06-2018,30:07.6,3,Unranked,Unranked,Unranked,3,132,Unranked,Unranked,Unranked,35755,Unranked,Unranked,Unranked,0,9,5,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
421965,datasaurus,/anjum48,18-09-2015,45:03.9,2,Unranked,3,2,2,133,Unranked,828,75,35471,Unranked,108,718,4,10,0,Unranked,Unranked,Unranked,2,3,7,39,51,276
1108660,avsanjay,/avsanjay,04-06-2017,36:24.9,2,Unranked,Unranked,Unranked,2,134,Unranked,Unranked,Unranked,35206,Unranked,Unranked,Unranked,4,6,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5410819,sugghi,/sugghi,03-07-2020,14:41.5,2,Unranked,Unranked,Unranked,2,135,Unranked,Unranked,Unranked,35066,Unranked,Unranked,Unranked,1,2,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1626653,hirune924,/hirune924,10-02-2018,11:34.3,2,Unranked,3,3,2,136,Unranked,1441,488,35057,Unranked,63,154,4,8,2,Unranked,Unranked,Unranked,2,3,4,14,9,53
278690,Zidmie,/zidmie,06-01-2015,33:21.8,1,Unranked,Unranked,3,1,137,Unranked,Unranked,1307,35005,Unranked,Unranked,52,7,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,3,7,47
6425132,shajiayu,/shajiayu,24-12-2020,58:11.6,2,Unranked,Unranked,Unranked,2,138,Unranked,Unranked,Unranked,34545,Unranked,Unranked,Unranked,1,6,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2565071,Ph0921,/ph0921,01-12-2018,26:41.4,2,Unranked,Unranked,Unranked,2,139,Unranked,Unranked,Unranked,34468,Unranked,Unranked,Unranked,2,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
486077,bird,/whitebird,12-12-2015,03:36.3,1,Unranked,Unranked,Unranked,1,140,Unranked,Unranked,Unranked,34427,Unranked,Unranked,Unranked,6,9,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3514793,Mohammed Rizin V K,/morizin,28-07-2019,06:35.9,2,Unranked,3,3,2,141,Unranked,2750,331,34245,Unranked,27,220,3,5,1,Unranked,Unranked,Unranked,0,1,4,8,7,217
3441753,XIUQI,/xiuqi0,09-07-2019,38:32.1,2,Unranked,Unranked,Unranked,2,142,Unranked,Unranked,Unranked,34125,Unranked,Unranked,Unranked,2,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
6075438,ilovekaggletoo,/ilovekaggletoo,01-11-2020,28:03.4,2,Unranked,Unranked,Unranked,2,143,Unranked,Unranked,Unranked,34112,Unranked,Unranked,Unranked,1,6,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1846168,yabea,/yukia18,22-04-2018,35:19.1,2,Unranked,Unranked,3,2,144,Unranked,Unranked,1077,33904,Unranked,Unranked,66,3,7,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,5,3,47
2781854,Kamal Das,/kmldas,05-02-2019,09:22.2,3,3,3,1,1,145,233,727,42,33885,63,123,955,0,2,4,0,0,11,0,4,16,54,44,415
3885994,Akio Saito,/saitodevel01,19-10-2019,23:37.0,2,Unranked,3,Unranked,2,146,Unranked,355,Unranked,33799,Unranked,235,Unranked,4,0,1,Unranked,Unranked,Unranked,2,1,7,Unranked,Unranked,Unranked
2241982,He,/hesene,13-09-2018,37:05.9,1,Unranked,Unranked,3,1,147,Unranked,Unranked,1065,33658,Unranked,Unranked,67,5,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,3,2,46
385905,Bo Peng,/bopengiowa,15-07-2015,34:55.5,3,Unranked,Unranked,3,3,148,Unranked,Unranked,823,33653,Unranked,Unranked,90,0,7,12,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,2,5,171
6661957,Manyu Li,/manyuli,05-02-2021,31:39.9,2,Unranked,Unranked,Unranked,2,149,Unranked,Unranked,Unranked,33579,Unranked,Unranked,Unranked,1,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
98882,Hongwei Zhang,/hongweizhang,02-05-2013,43:48.0,2,Unranked,Unranked,Unranked,2,150,Unranked,Unranked,Unranked,33545,Unranked,Unranked,Unranked,3,2,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1562115,Alvor,/allvor,18-01-2018,37:20.6,2,Unranked,Unranked,3,2,151,Unranked,Unranked,1312,33365,Unranked,Unranked,52,4,17,5,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,1,10,49
1183664,Ynot,/songwonho,24-07-2017,52:09.9,2,Unranked,Unranked,3,2,152,Unranked,Unranked,360,33158,Unranked,Unranked,206,7,9,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,4,2,104
304662,Yauhen Babakhin,/ybabakhin,04-03-2015,59:05.4,1,Unranked,Unranked,Unranked,1,153,Unranked,Unranked,Unranked,33112,Unranked,Unranked,Unranked,10,4,6,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1069377,Ethan,/chenxin1991,11-05-2017,31:42.6,2,Unranked,Unranked,Unranked,2,154,Unranked,Unranked,Unranked,33073,Unranked,Unranked,Unranked,4,6,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1496622,Udbhav Bamba,/ubamba98,14-12-2017,45:15.1,2,Unranked,Unranked,Unranked,2,155,Unranked,Unranked,Unranked,33010,Unranked,Unranked,Unranked,3,5,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
515279,Ilya Elenik,/ielenik,28-01-2016,36:23.6,3,Unranked,Unranked,Unranked,3,156,Unranked,Unranked,Unranked,32988,Unranked,Unranked,Unranked,2,0,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
954117,🐢 Jun Koda,/junkoda,09-03-2017,29:34.6,2,Unranked,3,3,2,157,Unranked,435,589,32913,Unranked,199,126,3,3,2,Unranked,Unranked,Unranked,3,3,3,7,4,47
946921,Nathaniel Maddux,/nathanrm,07-03-2017,55:43.3,2,Unranked,Unranked,Unranked,2,158,Unranked,Unranked,Unranked,32867,Unranked,Unranked,Unranked,2,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
214989,steubk,/steubk,09-07-2014,55:58.5,2,3,2,3,2,159,683,314,370,32665,21,258,203,2,13,11,0,0,3,4,7,15,14,13,86
407669,Dmitry Kozlov,/dkozlov,28-08-2015,19:11.4,3,Unranked,Unranked,Unranked,3,160,Unranked,Unranked,Unranked,32645,Unranked,Unranked,Unranked,0,7,10,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
2145543,digimagi,/digimagi,12-08-2018,33:04.5,2,Unranked,Unranked,Unranked,2,161,Unranked,Unranked,Unranked,32631,Unranked,Unranked,Unranked,1,3,7,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1799540,kojimar,/kojimar,08-04-2018,13:44.8,3,Unranked,Unranked,Unranked,3,162,Unranked,Unranked,Unranked,32522,Unranked,Unranked,Unranked,0,5,9,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1738095,Wei Hao Khoong,/khoongweihao,20-03-2018,37:42.0,3,3,1,3,1,163,515,146,997,32495,29,466,72,0,7,10,0,1,6,16,8,16,2,6,197
550852,Kishore M,/reachkishore,08-03-2016,15:10.8,3,Unranked,Unranked,3,3,164,Unranked,Unranked,2225,32494,Unranked,Unranked,16,0,4,16,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,4,3,66
5309,Abhishek Thakur,/abhishek,12-01-2011,03:44:52,1,1,1,1,1,165,20,2,14,32492,447,3392,1629,20,39,23,13,6,26,64,25,24,147,148,892
2382612,Givan,/marbury,19-10-2018,56:05.8,2,Unranked,Unranked,Unranked,2,166,Unranked,Unranked,Unranked,32450,Unranked,Unranked,Unranked,2,7,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
443651,Gilles Vandewiele,/group16,15-10-2015,51:51.7,2,Unranked,3,2,2,167,Unranked,692,46,32445,Unranked,129,921,5,3,2,Unranked,Unranked,Unranked,1,6,11,44,46,415
535639,Paulo Pinto,/paulorzp,22-02-2016,40:35.6,2,Unranked,1,3,1,168,Unranked,102,1308,32190,Unranked,632,52,1,12,17,Unranked,Unranked,Unranked,16,16,35,9,12,108
73703,Silogram,/psilogram,09-12-2012,04:56.4,1,Unranked,Unranked,3,1,169,Unranked,Unranked,261,31951,Unranked,Unranked,267,17,33,12,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,33,32,91
745525,yu4u,/ren4yu,09-10-2016,05:59.6,2,3,3,Unranked,2,170,798,724,Unranked,31837,17,123,Unranked,4,11,2,0,0,3,2,1,3,Unranked,Unranked,Unranked
998412,kenji,/knjcode,31-03-2017,42:56.2,1,Unranked,Unranked,Unranked,1,171,Unranked,Unranked,Unranked,31676,Unranked,Unranked,Unranked,5,6,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
213493,Darragh,/darraghdog,03-07-2014,07:48.4,1,Unranked,3,3,1,172,Unranked,3515,789,31554,Unranked,12,94,15,11,2,Unranked,Unranked,Unranked,1,2,6,10,12,112
596499,vecxoz,/vecxoz,25-04-2016,04:51.7,1,Unranked,Unranked,Unranked,1,173,Unranked,Unranked,Unranked,31412,Unranked,Unranked,Unranked,5,15,8,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
113660,‎‎‎‎‎‎‎‎,/hengck23,11-07-2013,08:38.7,2,3,2,Unranked,2,174,299,212,Unranked,31336,49,348,Unranked,5,16,6,0,1,5,3,11,8,Unranked,Unranked,Unranked
3406049,Fumihiro Kaneko,/sai11fkaneko,29-06-2019,00:41.9,2,Unranked,Unranked,Unranked,2,175,Unranked,Unranked,Unranked,31334,Unranked,Unranked,Unranked,1,11,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
696031,toxu,/tonyxu,25-08-2016,50:57.1,1,Unranked,Unranked,Unranked,1,176,Unranked,Unranked,Unranked,31240,Unranked,Unranked,Unranked,7,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
281494,Costas Voglis,/voglinio,14-01-2015,24:00.0,2,Unranked,3,Unranked,2,177,Unranked,2368,Unranked,31192,Unranked,35,Unranked,5,25,10,Unranked,Unranked,Unranked,2,3,7,Unranked,Unranked,Unranked
1498852,kkiller,/kneroma,15-12-2017,38:17.9,2,3,2,2,2,178,199,117,69,30998,74,552,749,2,9,8,0,4,8,8,14,8,49,25,204
6674022,CroDoc,/crodoc,06-02-2021,45:15.5,2,Unranked,Unranked,3,2,179,Unranked,Unranked,147,30889,Unranked,Unranked,445,2,6,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,18,10,123
743064,Dmytro Poplavskiy,/dmytropoplavskiy,07-10-2016,53:20.1,1,Unranked,Unranked,3,1,180,Unranked,Unranked,614,30835,Unranked,Unranked,122,11,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,12,19,70
769693,*.*,/piupiupiu,28-10-2016,22:47.0,3,Unranked,Unranked,Unranked,3,181,Unranked,Unranked,Unranked,30757,Unranked,Unranked,Unranked,2,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
502737,Sergey Bryansky,/sggpls,12-01-2016,12:27.9,2,Unranked,3,2,2,182,Unranked,1523,389,30743,Unranked,60,193,5,11,7,Unranked,Unranked,Unranked,4,1,1,19,37,152
4705999,T0m,/tomyanabe,20-03-2020,00:03.4,2,Unranked,Unranked,Unranked,2,183,Unranked,Unranked,Unranked,30575,Unranked,Unranked,Unranked,2,5,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
951222,Ilia Larchenko,/ilialar,08-03-2017,06:10.3,2,Unranked,2,Unranked,2,184,Unranked,175,Unranked,30411,Unranked,419,Unranked,1,15,9,Unranked,Unranked,Unranked,8,4,2,Unranked,Unranked,Unranked
2996192,Sergio Manuel Papadakis,/socom20,26-03-2019,26:43.6,2,Unranked,Unranked,Unranked,2,185,Unranked,Unranked,Unranked,30356,Unranked,Unranked,Unranked,4,0,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1554318,Camaro,/bamps53,16-01-2018,54:02.2,2,Unranked,3,2,2,186,Unranked,364,151,30321,Unranked,230,421,3,11,1,Unranked,Unranked,Unranked,3,2,9,35,22,182
1753973,Youri Matiounine,/ymatioun,24-03-2018,50:33.2,2,Unranked,3,Unranked,2,187,Unranked,3077,Unranked,30321,Unranked,20,Unranked,2,8,1,Unranked,Unranked,Unranked,1,1,5,Unranked,Unranked,Unranked
4486008,c++,/abbccaabb,13-02-2020,24:24.4,3,Unranked,Unranked,Unranked,3,188,Unranked,Unranked,Unranked,30254,Unranked,Unranked,Unranked,0,6,10,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
7323712,Q. S.,/jerryqisun,02-05-2021,57:38.2,2,Unranked,Unranked,Unranked,2,189,Unranked,Unranked,Unranked,30120,Unranked,Unranked,Unranked,2,5,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1522136,kaggler,/deepkim,30-12-2017,01:49.4,3,Unranked,Unranked,3,3,190,Unranked,Unranked,242,30113,Unranked,Unranked,292,0,11,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,8,9,130
299834,BIZEN,/hiro5299834,24-02-2015,24:35.7,3,Unranked,2,3,2,191,Unranked,64,983,29939,Unranked,818,73,0,4,5,Unranked,Unranked,Unranked,5,17,17,1,3,110
1036830,Sirius,/trushk,22-04-2017,06:03.6,2,Unranked,3,2,2,192,Unranked,1933,67,29896,Unranked,46,763,2,9,3,Unranked,Unranked,Unranked,0,0,6,30,24,243
2658609,aDg4b,/egrehbbt,30-12-2018,21:53.0,2,Unranked,Unranked,Unranked,2,193,Unranked,Unranked,Unranked,29851,Unranked,Unranked,Unranked,2,3,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
4094076,Sergei Chudov,/sergeichudov,24-11-2019,43:59.8,2,Unranked,Unranked,Unranked,2,194,Unranked,Unranked,Unranked,29753,Unranked,Unranked,Unranked,3,3,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3823496,YumeNeko,/kashiwaba,08-10-2019,51:36.0,2,Unranked,Unranked,Unranked,2,195,Unranked,Unranked,Unranked,29610,Unranked,Unranked,Unranked,1,2,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
331718,Matt Motoki,/mmotoki,11-04-2015,23:39.4,1,Unranked,3,3,1,196,Unranked,1999,719,29596,Unranked,44,103,7,17,9,Unranked,Unranked,Unranked,1,5,5,9,4,52
5531042,Leo Lu,/leolu1998,26-07-2020,32:59.1,2,Unranked,3,Unranked,2,197,Unranked,555,Unranked,29543,Unranked,161,Unranked,2,6,4,Unranked,Unranked,Unranked,1,4,9,Unranked,Unranked,Unranked
1191573,lyakaap,/lyakaap,29-07-2017,03:24.1,1,Unranked,Unranked,3,1,198,Unranked,Unranked,891,29403,Unranked,Unranked,82,8,4,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,4,6,44
3601023,R Guo,/rguo97,20-08-2019,05:42.9,1,Unranked,Unranked,Unranked,1,199,Unranked,Unranked,Unranked,29359,Unranked,Unranked,Unranked,5,7,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1195275,Chanran Kim,/seriousran,01-08-2017,52:57.2,3,3,2,3,2,200,857,498,1120,29338,15,177,63,0,9,11,0,1,3,5,12,12,7,5,71
847605,0ct0pus,/qiaoshiji,26-12-2016,08:54.4,1,Unranked,Unranked,Unranked,1,201,Unranked,Unranked,Unranked,29317,Unranked,Unranked,Unranked,7,10,10,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3843588,Rib~,/dc5e964768ef56302a32,11-10-2019,24:54.4,2,Unranked,Unranked,Unranked,2,202,Unranked,Unranked,Unranked,29193,Unranked,Unranked,Unranked,2,2,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1577135,Khoi Nguyen,/suicaokhoailang,24-01-2018,17:27.3,1,Unranked,2,2,1,203,Unranked,511,111,29005,Unranked,174,547,5,3,2,Unranked,Unranked,Unranked,7,8,6,49,65,238
2779944,Mr_KnowNothing,/tanulsingh077,04-02-2019,12:52.7,2,3,1,2,1,204,537,27,52,28966,28,1246,900,3,13,4,0,1,3,17,5,5,42,30,307
530572,Jie Wu,/lftuwujie,16-02-2016,18:07.0,2,Unranked,Unranked,2,2,205,Unranked,Unranked,150,28777,Unranked,Unranked,421,3,21,8,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,24,26,210
2363574,xia,/xiamaozi11,15-10-2018,59:51.4,2,Unranked,Unranked,Unranked,2,206,Unranked,Unranked,Unranked,28765,Unranked,Unranked,Unranked,3,3,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1107630,Naruhiko Nakanishi,/grapestone5321,03-06-2017,10:22.1,3,Unranked,3,3,3,207,Unranked,3192,1786,28719,Unranked,18,30,0,0,9,Unranked,Unranked,Unranked,0,1,6,3,7,74
5769741,Abid Ali Awan,/kingabzpro,13-09-2020,55:04.6,3,3,3,3,3,208,336,763,1377,28666,45,117,49,0,2,2,0,0,7,1,1,13,0,4,61
1995668,WEST-GQ,/cgq081616,15-06-2018,41:00.6,3,Unranked,Unranked,Unranked,3,209,Unranked,Unranked,Unranked,28646,Unranked,Unranked,Unranked,1,1,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
563483,ns64,/ns6464,21-03-2016,37:47.7,2,Unranked,Unranked,Unranked,2,210,Unranked,Unranked,Unranked,28514,Unranked,Unranked,Unranked,4,7,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1958238,e-toppo,/masatomatsui,01-06-2018,36:30.9,2,Unranked,Unranked,Unranked,2,211,Unranked,Unranked,Unranked,28499,Unranked,Unranked,Unranked,4,8,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1648129,Eduardo Rocha de Andrade,/arc144,18-02-2018,14:28.6,1,Unranked,Unranked,3,1,212,Unranked,Unranked,1185,27772,Unranked,Unranked,59,5,15,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,7,8,148
836175,yuricat,/yuricat,14-12-2016,47:29.1,2,Unranked,Unranked,3,2,213,Unranked,Unranked,534,27761,Unranked,Unranked,140,2,1,0,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,4,7,93
3652230,Jiayang Gao,/nullrecurrent,02-09-2019,33:31.6,2,Unranked,Unranked,Unranked,2,214,Unranked,Unranked,Unranked,27749,Unranked,Unranked,Unranked,3,4,1,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
1788308,Mukharbek Organokov,/muhakabartay,04-04-2018,53:25.5,3,3,2,2,2,215,376,830,359,27666,40,108,207,0,6,9,0,3,9,1,9,16,26,47,247
40584,chris,/chris62,22-04-2012,23:14.8,2,Unranked,Unranked,3,2,216,Unranked,Unranked,218,27665,Unranked,Unranked,325,3,2,3,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,12,16,72
2027611,makogarei,/snakayama,28-06-2018,26:09.5,2,Unranked,Unranked,3,2,217,Unranked,Unranked,2232,27583,Unranked,Unranked,16,1,8,9,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,0,1,72
2647898,Yoshihiro Nishizono,/ynishizono,26-12-2018,21:39.6,2,Unranked,Unranked,Unranked,2,218,Unranked,Unranked,Unranked,27539,Unranked,Unranked,Unranked,1,11,11,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
201774,Mark Peng,/markpeng,29-05-2014,24:12.2,2,3,3,3,2,219,665,602,375,27515,22,148,201,3,13,10,0,0,5,3,0,5,9,10,77
1227363,shimacos,/shimacos,22-08-2017,43:02.9,1,Unranked,Unranked,Unranked,1,220,Unranked,Unranked,Unranked,27450,Unranked,Unranked,Unranked,6,4,4,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
48625,mlandry,/mlandry,01-07-2012,49:24.7,1,Unranked,3,3,1,221,Unranked,3636,2329,27416,Unranked,9,13,8,30,19,Unranked,Unranked,Unranked,1,2,9,6,8,62
2852238,Amed,/amedprof,23-02-2019,15:44.3,2,Unranked,Unranked,3,2,222,Unranked,Unranked,201,27414,Unranked,Unranked,341,3,7,6,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,15,8,86
356801,rc95401,/rc95401,23-05-2015,51:12.6,3,Unranked,Unranked,Unranked,3,223,Unranked,Unranked,Unranked,27257,Unranked,Unranked,Unranked,0,0,8,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
5755270,dlrgy22,/jungikhyo,11-09-2020,18:35.7,2,Unranked,Unranked,Unranked,2,224,Unranked,Unranked,Unranked,27249,Unranked,Unranked,Unranked,2,4,2,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked
3015190,FGPC,/projdev,30-03-2019,43:55.6,3,Unranked,Unranked,3,3,225,Unranked,Unranked,745,27152,Unranked,Unranked,100,0,8,13,Unranked,Unranked,Unranked,Unranked,Unranked,Unranked,4,13,209
